Date,Open,High,Low,Close,Adj Close,Volume
2/20/15,43.650002,44.950001,43.400002,44.779999,43.139706,7117200
2/23/15,45.110001,45.490002,44.279999,44.689999,43.052994,7303100
2/24/15,44.380001,45.360001,44.040001,45.349998,43.688831,6975700
2/25/15,45.02,45.27,43.98,44.119999,42.503887,7775000
2/26/15,44.560001,44.630001,43.73,44.080002,42.465347,7835500
2/27/15,44.16,44.16,43.200001,43.240002,41.656116,4792800
3/2/15,43.240002,44.279999,43.240002,44.220001,42.60022,6399900
3/3/15,43.610001,44.419998,43.509998,43.959999,42.407288,6263700
3/4/15,43.790001,44.189999,43.48,44.009998,42.455517,5878500
3/5/15,44.169998,44.279999,43.709999,44.099998,42.542343,5324600
3/6/15,43.720001,44.049999,43.25,43.299999,41.770592,5322400
3/9/15,43.299999,43.75,43.110001,43.400002,41.867069,4026800
3/10/15,43.189999,43.32,42.560001,42.939999,41.423313,5509900
3/11/15,43.25,44.040001,43.189999,43.84,42.291523,6755000
3/12/15,43.91,45.040001,43.799999,44.970001,43.381615,5761600
3/13/15,45.130001,45.639999,44.259998,44.509998,42.937862,6039200
3/16/15,45.290001,45.650002,45.02,45.5,43.892895,6905700
3/17/15,45.720001,46.41,45.41,46.209999,44.577816,7752400
3/18/15,46.450001,46.450001,45.18,45.740002,44.12442,6116500
3/19/15,46.07,46.450001,45.93,46.349998,44.712875,5911200
3/20/15,46.27,46.5,46.02,46.360001,44.722515,8847300
3/23/15,46.41,46.41,45.369999,45.439999,43.835014,6253300
3/24/15,45.119999,45.439999,44.75,44.919998,43.333378,4884300
3/25/15,44.84,44.970001,43.639999,43.720001,42.175766,6751700
3/26/15,42.84,43.5,42.209999,43.18,41.654831,7537500
3/27/15,43.48,44.34,43.32,44.240002,42.677399,5702400
3/30/15,44.650002,44.790001,44.25,44.580002,43.005383,4336100
3/31/15,44.619999,44.619999,43.880001,44.299999,42.735271,4602700
4/1/15,44.07,44.09,43.23,43.450001,41.915298,6843900
4/2/15,43.619999,43.82,42.689999,42.860001,41.346134,8655600
4/6/15,41.77,41.900002,41.049999,41.09,39.638657,11386600
4/7/15,41.240002,41.919998,41.23,41.34,39.879829,7699500
4/8/15,41.490002,42.869999,41.330002,42.849998,41.336491,6562200
4/9/15,42.919998,43.209999,42.169998,42.82,41.30756,7122700
4/10/15,42.799999,43.290001,42.700001,42.82,41.30756,4541300
4/13/15,42.52,43.73,42.5,42.759998,41.249672,5134700
4/14/15,42.630001,42.84,42.32,42.5,40.998852,4229900
4/15/15,43.599998,43.639999,41.849998,41.869999,40.391109,8130300
4/16/15,42.110001,42.73,41.799999,42.25,40.757683,7080200
4/17/15,41.84,42.400002,41.790001,41.790001,40.313927,6787500
4/20/15,42.23,42.599998,41.73,42.57,41.066383,5606900
4/21/15,42.709999,43.139999,42.439999,43.029999,41.510136,4417200
4/22/15,43.02,43.150002,42.619999,42.849998,41.336491,5756200
4/23/15,43.349998,44.189999,43.18,43.259998,41.73201,9045300
4/24/15,43.299999,43.669998,42.82,43.490002,41.953892,6348900
4/27/15,43.439999,43.48,42.25,42.290001,40.796268,5231600
4/28/15,42.139999,42.450001,41.34,41.889999,40.410404,5913300
4/29/15,41.650002,41.810001,40.099998,40.950001,39.503609,7815200
4/30/15,40.560001,41.48,40.380001,40.560001,39.12738,6492100
5/1/15,40.830002,42.700001,40.830002,42.599998,41.095318,7753100
5/4/15,42.57,42.720001,41.75,41.830002,40.352531,5539200
5/5/15,41.119999,41.509998,40.490002,40.529999,39.098434,6285900
5/6/15,40.360001,41.220001,39.720001,40.880001,39.436081,6719600
5/7/15,41.110001,42.18,41.110001,42.099998,40.61298,6493200
5/8/15,42.630001,43.450001,42.580002,43.23,41.703075,7417500
5/11/15,42.950001,43.290001,42.720001,43.02,41.500492,5081900
5/12/15,42.639999,42.639999,42,42.25,40.757683,4428400
5/13/15,42.59,42.950001,41.16,41.27,39.812302,8717300
5/14/15,41.540001,42.25,41.389999,42.119999,40.632271,5154200
5/15/15,42.330002,42.48,41.799999,41.889999,40.410404,4706400
5/18/15,41.93,42.259998,41.68,42.139999,40.651566,4123000
5/19/15,42.299999,42.400002,40.849998,40.91,39.465012,9519600
5/20/15,40.450001,40.470001,37.150002,37.189999,35.8764,30351200
5/21/15,37.459999,37.799999,37.049999,37.23,35.914989,14993600
5/22/15,37.32,37.529999,36.610001,36.860001,35.558064,11237900
5/26/15,37.189999,37.189999,35.540001,36,34.728439,16384700
5/27/15,36.130001,36.990002,36.110001,36.990002,35.683479,12013300
5/28/15,36.900002,36.959999,36.369999,36.810001,35.50983,9324900
5/29/15,36.75,37.310001,36.419998,37.049999,35.741348,9593500
6/1/15,37.110001,38.25,36.560001,37.849998,36.587158,16136400
6/2/15,37.299999,38.299999,37.189999,37.82,36.558159,12630000
6/3/15,37.849998,38.150002,37.470001,37.720001,36.461502,6945500
6/4/15,37.560001,38.200001,37.099998,37.32,36.074841,9341600
6/5/15,37.279999,37.48,36.869999,37.169998,35.929848,7162200
6/8/15,36.889999,37.09,35.799999,36.110001,34.905216,10724700
6/9/15,35.169998,35.220001,33.82,34.59,33.435928,33278400
6/10/15,34.419998,35.119999,34.330002,34.450001,33.300606,17768400
6/11/15,34.759998,35.099998,34.509998,34.700001,33.542263,8612200
6/12/15,34.540001,35.290001,34.360001,35,33.832249,9808000
6/15/15,34.709999,34.75,34.119999,34.189999,33.049274,10169300
6/16/15,34.18,34.389999,33.560001,33.91,32.778618,8300600
6/17/15,33.82,34.200001,33.529999,33.84,32.71096,7515400
6/18/15,33.040001,33.91,33.02,33.860001,32.730282,11884700
6/19/15,33.919998,34.32,33.700001,34.220001,33.07827,14482800
6/22/15,34.709999,35.009998,34.599998,34.790001,33.62925,7638800
6/23/15,34.810001,35.029999,34.490002,34.580002,33.426266,8032700
6/24/15,34.529999,34.68,34.18,34.349998,33.203938,7059900
6/25/15,34.549999,35.02,34.450001,34.490002,33.339264,5939300
6/26/15,34.599998,34.849998,34.279999,34.32,33.174938,7406100
6/29/15,33.720001,34.220001,33.16,33.18,32.072979,6423600
6/30/15,33.560001,33.75,33.09,33.09,31.985979,10601600
7/1/15,33.860001,33.970001,31.360001,32.619999,31.53166,17940200
7/2/15,32.740002,33.029999,32.25,32.509998,31.425327,9447000
7/6/15,32.470001,33.16,32.389999,33.029999,31.927979,9842600
7/7/15,33.290001,33.619999,32.68,33.41,32.2953,8259600
7/8/15,32.959999,33.09,32.310001,32.360001,31.280329,6700600
7/9/15,32.790001,32.889999,32.459999,32.52,31.434994,8008900
7/10/15,33.16,34.02,33.130001,33.830002,32.701286,9102800
7/13/15,34.869999,34.900002,33.880001,33.93,32.797947,9942500
7/14/15,33.689999,34.060001,33.23,33.860001,32.730282,7441200
7/15/15,33.509998,34.200001,33.27,33.919998,32.788273,8498000
7/16/15,34.130001,34.82,33.84,34.57,33.416592,8272600
7/17/15,34.580002,35.209999,34.419998,34.759998,33.600258,8699100
7/20/15,34.900002,34.950001,34.25,34.310001,33.165268,4810900
7/21/15,34.310001,34.73,34.220001,34.709999,33.551926,6094500
7/22/15,34.689999,35.200001,34.52,35.119999,33.948246,7572800
7/23/15,37.59,38.700001,36.279999,36.48,35.262863,15720500
7/24/15,36.869999,36.869999,34.939999,35,33.832249,10687700
7/27/15,34.82,35.310001,34.330002,35.09,33.919247,8717600
7/28/15,35.34,36.220001,35.060001,36.060001,34.856888,9830200
7/29/15,36.040001,36.169998,35.200001,35.52,34.3349,5287100
7/30/15,35.900002,36.540001,35.82,36.310001,35.098537,9055700
7/31/15,36.459999,36.509998,35.860001,36.200001,34.992214,5307700
8/3/15,36.66,37.84,36.540001,37.529999,36.277836,9904600
8/4/15,37.830002,38.369999,37.48,37.93,36.664501,9204200
8/5/15,38.029999,38.16,37.669998,37.889999,36.625824,7188700
8/6/15,37.990002,38.5,37.43,37.810001,36.548496,7093800
8/7/15,37.630001,38.25,37.279999,37.580002,36.326168,7381900
8/10/15,37.950001,38.490002,37.700001,37.790001,36.529163,6916300
8/11/15,37.630001,38.889999,37.630001,38.360001,37.080139,8330500
8/12/15,37.970001,38.860001,36.84,38.68,37.389473,8952600
8/13/15,38.919998,39.27,38.330002,38.970001,37.669804,7180100
8/14/15,38.900002,39.41,38.709999,39.360001,38.046787,5712500
8/17/15,39.299999,40.700001,39.07,40.450001,39.100414,9333100
8/18/15,40.650002,40.869999,39.970001,40.189999,38.921249,6829700
8/19/15,39.900002,40.849998,39.77,40.450001,39.173046,8804500
8/20/15,39.799999,40.150002,38.939999,39.060001,37.826931,8659100
8/21/15,38.619999,39.040001,37.82,37.91,36.713226,14474900
8/24/15,35.189999,38.18,32.939999,37.209999,36.035324,11954100
8/25/15,38.34,38.34,36.52,36.52,35.367107,9192200
8/26/15,37.549999,37.619999,35.889999,37.389999,36.209652,15118800
8/27/15,37.779999,38.09,36.580002,37.310001,36.132172,10535700
8/28/15,37.369999,37.73,36.799999,37.099998,35.928787,6960800
8/31/15,37.07,37.599998,36.57,36.700001,35.541424,6900300
9/1/15,36.169998,36.779999,36,36.360001,35.21217,8753100
9/2/15,36.93,37.73,36.689999,37.720001,36.529232,10401700
9/3/15,37.900002,38.169998,37.32,37.43,36.248386,6203300
9/4/15,36.849998,37.720001,36.740002,37.23,36.054691,5651100
9/8/15,37.779999,38.32,37.68,38.110001,36.906918,6164900
9/9/15,38.439999,38.93,37.740002,38.299999,37.090916,7330000
9/10/15,38.400002,38.990002,38.18,38.360001,37.149017,5762700
9/11/15,38.18,38.77,38.099998,38.540001,37.323345,7218500
9/14/15,38.529999,39.049999,38.459999,38.869999,37.642925,5460100
9/15/15,38.98,39.119999,38.509998,38.900002,37.671982,5905300
9/16/15,38.759998,39.459999,38.5,39.139999,37.9044,6382400
9/17/15,39.299999,40,39.200001,39.490002,38.243351,5507100
9/18/15,39.349998,39.779999,38.830002,39.470001,38.223976,9792800
9/21/15,39.490002,39.869999,39.07,39.380001,38.136826,6247800
9/22/15,39.009998,39.240002,38.07,38.240002,37.032814,6978100
9/23/15,38.419998,38.75,38.099998,38.580002,37.362072,4772600
9/24/15,38.16,38.490002,37.75,38.169998,36.965019,5263000
9/25/15,38.5,38.630001,37.830002,38.09,36.88755,5326500
9/28/15,37.810001,38.139999,36.950001,37.450001,36.267742,8383400
9/29/15,37.450001,37.970001,37.130001,37.68,36.490494,5620800
9/30/15,38.110001,38.450001,37.450001,38.040001,36.839123,7184400
10/1/15,37.82,38.459999,37.560001,38.41,37.197441,6147600
10/2/15,37.939999,38.389999,37,38.380001,37.168396,7016100
10/5/15,38.650002,39.459999,38.5,39.299999,38.059345,5962500
10/6/15,39.259998,39.419998,37.919998,38,36.800392,8334400
10/7/15,38.049999,38.82,37.57,38.709999,37.487976,7279800
10/8/15,38.689999,38.98,38.200001,38.759998,37.536392,7034300
10/9/15,39.040001,40.360001,38.799999,39.939999,38.679153,11332200
10/12/15,39.880001,41.23,39.880001,41.220001,39.918736,7448100
10/13/15,40.82,41.349998,40.57,40.82,39.531368,7619800
10/14/15,41.18,41.490002,40.509998,40.84,39.550732,5741000
10/15/15,40.970001,41.41,40.59,41.240002,39.938103,5678500
10/16/15,40.889999,41.189999,40.110001,40.560001,39.279572,8188800
10/19/15,40.560001,41.450001,40.52,41.41,40.102749,5506400
10/20/15,41.189999,41.939999,41.130001,41.380001,40.073689,5658300
10/21/15,41.400002,41.93,40.880001,41.040001,39.744419,5125100
10/22/15,42.52,44.150002,42.360001,44.080002,42.68845,15268600
10/23/15,44.299999,45.400002,44.279999,45.23,43.802143,12390500
10/26/15,45.080002,45.91,44.91,45.77,44.325096,6306800
10/27/15,45.75,46.110001,44.75,45.470001,44.034569,7400800
10/28/15,45.5,45.779999,44.919998,45.41,43.97646,5990400
10/29/15,45.240002,45.889999,45.099998,45.82,44.373508,4205900
10/30/15,45.77,46.950001,45.669998,46.290001,44.828686,8039700
11/2/15,46.470001,46.939999,46.369999,46.740002,45.264477,4962700
11/3/15,47,47.150002,46.41,46.959999,45.477539,5616300
11/4/15,46.869999,46.970001,46.349998,46.639999,45.167629,5323700
11/5/15,46.66,46.900002,46.310001,46.669998,45.196686,4794300
11/6/15,46.720001,47.32,46.52,46.849998,45.371002,4858500
11/9/15,46.720001,46.91,45.939999,46.369999,44.906158,4073600
11/10/15,46.299999,46.59,45.619999,46.459999,44.993313,5147400
11/11/15,46.759998,47.240002,46.52,46.720001,45.24511,3835100
11/12/15,46.580002,47.189999,46.52,46.689999,45.216061,4391400
11/13/15,46.549999,46.810001,45.66,45.889999,44.441315,5348000
11/16/15,45.259998,45.779999,44.68,45.740002,44.296047,5772700
11/17/15,46,46.66,45.77,45.93,44.480042,4877500
11/18/15,45.93,46.419998,45.099998,46.310001,44.848057,5641200
11/19/15,46.57,47.150002,46.5,46.869999,45.390373,4140700
11/20/15,47,47.400002,46.91,47.32,45.826172,6133900
11/23/15,47.450001,47.759998,46.93,47.470001,45.971439,4011200
11/24/15,46.41,46.650002,45.41,46.23,44.77058,7939000
11/25/15,46.419998,46.599998,45.700001,45.880001,44.431625,3824600
11/27/15,45.990002,46.290001,45.599998,45.82,44.373508,4423300
11/30/15,45.900002,46,45.400002,45.880001,44.431625,4812600
12/1/15,46,47.080002,45.900002,47.040001,45.555008,5365600
12/2/15,47.740002,48.490002,47.259998,47.509998,46.010166,5450200
12/3/15,47.52,47.93,46.689999,47.290001,45.797112,7639800
12/4/15,47.700001,49.450001,47.68,49.41,47.850189,8516300
12/7/15,49.880001,51.34,49.41,49.580002,48.014828,8786000
12/8/15,47.599998,47.599998,44.200001,45.040001,43.684219,20004600
12/9/15,45.139999,45.880001,43.849998,44.5,43.160484,9673200
12/10/15,44.830002,45.860001,44.560001,45.25,43.887909,9659800
12/11/15,44.549999,44.57,43.220001,43.419998,42.112988,6601700
12/14/15,43.650002,44,42.66,43.77,42.452457,6419800
12/15/15,44.290001,44.740002,43.810001,44.220001,42.888905,5534500
12/16/15,44.400002,45.110001,43.900002,44.799999,43.451443,4628600
12/17/15,44.849998,45.220001,43.490002,43.509998,42.200279,5083100
12/18/15,43.240002,43.830002,42.669998,42.740002,41.453461,8605900
12/21/15,43.240002,43.639999,43,43.369999,42.064491,4934600
12/22/15,43.560001,43.68,43.029999,43.540001,42.229382,3692900
12/23/15,43.549999,43.630001,42.919998,43.439999,42.132393,4838800
12/24/15,43.5,44.439999,43.5,43.900002,42.578537,1963000
12/28/15,43.93,44.41,43.290001,43.82,42.500946,2243600
12/29/15,43.950001,44.419998,43.82,44.34,43.005295,2722400
12/30/15,44.349998,44.419998,43.32,43.349998,42.045097,2630600
12/31/15,43.18,43.299999,42.75,43.060001,41.763832,3826000
3/7/19,52.830002,53.18,51.959999,52.43,52.43,5552200
3/8/19,52.009998,52.009998,51.32,51.77,51.77,4648100
3/11/19,49.900002,51.639999,49.82,51.610001,51.610001,6185700
3/12/19,51.380001,51.43,49.91,50.400002,50.400002,8767000
3/13/19,50.889999,51.779999,48.580002,50.610001,50.610001,12543800
3/14/19,50.779999,51.59,50.610001,51.16,51.16,7699800
3/15/19,51.16,51.720001,50.950001,51.369999,51.369999,7146500
3/18/19,51.34,51.529999,51,51.080002,51.080002,4217300
3/19/19,51.169998,51.720001,50.48,50.740002,50.740002,4319700
3/20/19,50.5,50.700001,49.41,49.700001,49.700001,5785700
3/21/19,49.700001,51.029999,49.700001,50.740002,50.740002,5574100
3/22/19,50.419998,50.52,49.299999,49.32,49.32,4834900
3/25/19,49.259998,49.540001,48.529999,48.689999,48.689999,4501800
3/26/19,48.849998,49.48,48.580002,48.75,48.75,3821400
3/27/19,48.5,50.25,48.5,49.830002,49.830002,8071800
3/28/19,49.799999,50.720001,49.720001,50.450001,50.450001,7368900
3/29/19,50.580002,52.099998,50.450001,51.91,51.91,6669600
4/1/19,52.27,53.049999,52.02,52.41,52.41,6312900
4/2/19,53.169998,53.43,52.150002,52.709999,52.709999,4412800
4/3/19,52.950001,53.52,52.82,52.889999,52.889999,3098300
4/4/19,53.25,53.299999,52.209999,53.18,53.18,2799500
4/5/19,53.25,53.73,53.060001,53.25,53.25,2531800
4/8/19,52.259998,52.5,51.669998,51.939999,51.939999,7001700
4/9/19,51.630001,52.080002,51.380001,51.889999,51.889999,3380600
4/10/19,52.57,52.759998,51.720001,52.619999,52.619999,3910700
4/11/19,52.75,53.509998,52.689999,53,53,3287100
4/12/19,53.27,53.639999,52.709999,53.130001,53.130001,2738400
4/15/19,53.060001,53.060001,52.279999,52.290001,52.290001,2524600
4/16/19,52.259998,52.970001,51.98,52.779999,52.779999,2941000
4/17/19,53.389999,53.630001,52.470001,52.759998,52.759998,2571000
4/18/19,52.66,52.77,51.900002,52.18,52.18,3342100
4/22/19,51.860001,52.07,51.459999,51.709999,51.709999,2971500
4/23/19,51.779999,52.919998,51.560001,52.790001,52.790001,3600000
4/24/19,52.91,53.040001,52.389999,52.93,52.93,4074200
4/25/19,53.119999,54.860001,52.639999,53.349998,53.349998,7115900
4/26/19,53.25,53.549999,52.939999,52.98,52.98,3938800
